invoice_id,datetime,customer_id,store,product,category,quantity,unit_price,revenue
INV00335,2024-02-14 19:00:00,K0304,Cairo,Yogurt,Dairy,1,1.78,1.78
INV00336,2024-11-09 15:00:00,K0319,Riyadh,Butter,Dairy,1,2.4,2.4
INV00336,2024-11-09 15:00:00,K0319,Riyadh,Tea,Beverages,3,3.4,10.2
INV00336,2024-11-09 15:00:00,K0319,Riyadh,Water,Beverages,1,0.73,0.73
INV00336,2024-11-09 15:00:00,K0319,Riyadh,Yogurt,Dairy,2,2.07,4.14
INV00337,2024-05-23 14:00:00,K0130,Amman,Chicken,Meat,1,7.75,7.75
INV00337,2024-05-23 14:00:00,K0130,Amman,Rice,Grocery,1,2.29,2.29
INV00337,2024-05-23 14:00:00,K0130,Amman,Tea,Beverages,1,3.58,3.58
INV00337,2024-05-23 14:00:00,K0130,Amman,Yogurt,Dairy,2,1.84,3.68
INV00338,2024-08-07 15:00:00,K0140,Riyadh,Bread,Bakery,3,1.15,3.45
INV00338,2024-08-07 15:00:00,K0140,Riyadh,Butter,Dairy,2,2.57,5.14
INV00338,2024-08-07 15:00:00,K0140,Riyadh,Tomato Sauce,Grocery,2,2.42,4.84
INV00338,2024-08-07 15:00:00,K0140,Riyadh,Yogurt,Dairy,1,1.93,1.93
INV00339,2024-07-21 11:00:00,K0167,Cairo,Rice,Grocery,2,2.52,5.04
INV00340,2024-02-12 18:00:00,K0211,Riyadh,Bread,Bakery,1,1.24,1.24
INV00340,2024-02-12 18:00:00,K0211,Riyadh,Butter,Dairy,3,2.31,6.93
INV00340,2024-02-12 18:00:00,K0211,Riyadh,Cheese,Dairy,1,3.62,3.62
INV00340,2024-02-12 18:00:00,K0211,Riyadh,Pasta,Grocery,1,1.89,1.89
INV00340,2024-02-12 18:00:00,K0211,Riyadh,Rice,Grocery,2,2.36,4.72
INV00340,2024-02-12 18:00:00,K0211,Riyadh,Tea,Beverages,2,3.3,6.6
INV00340,2024-02-12 18:00:00,K0211,Riyadh,Tomato Sauce,Grocery,2,2.04,4.08
INV00341,2024-10-18 13:00:00,K0165,Cairo,Apples,Produce,3,3.07,9.21
INV00341,2024-10-18 13:00:00,K0165,Cairo,Bread,Bakery,2,1.2,2.4
INV00341,2024-10-18 13:00:00,K0165,Cairo,Butter,Dairy,2,2.36,4.72
INV00341,2024-10-18 13:00:00,K0165,Cairo,Dates,Produce,3,5.11,15.33
INV00341,2024-10-18 13:00:00,K0165,Cairo,Rice,Grocery,3,2.24,6.72
INV00342,2024-08-03 09:00:00,K0307,Cairo,Apples,Produce,2,2.89,5.78
INV00342,2024-08-03 09:00:00,K0307,Cairo,Chicken,Meat,3,8.54,25.62
INV00342,2024-08-03 09:00:00,K0307,Cairo,Dates,Produce,3,5.33,15.99
INV00342,2024-08-03 09:00:00,K0307,Cairo,Rice,Grocery,2,2.33,4.66
INV00342,2024-08-03 09:00:00,K0307,Cairo,Tea,Beverages,1,3.36,3.36
INV00343,2024-06-11 18:00:00,K0197,Riyadh,Chicken,Meat,3,9.31,27.93
INV00343,2024-06-11 18:00:00,K0197,Riyadh,Milk,Dairy,3,1.18,3.54
INV00343,2024-06-11 18:00:00,K0197,Riyadh,Rice,Grocery,3,2.23,6.69
INV00344,2024-08-10 14:00:00,K0033,Casablanca,Water,Beverages,2,0.81,1.62
INV00345,2024-10-04 19:00:00,K0380,Cairo,Cheese,Dairy,3,4.05,12.15
INV00345,2024-10-04 19:00:00,K0380,Cairo,Chicken,Meat,2,9.01,18.02
INV00345,2024-10-04 19:00:00,K0380,Cairo,Milk,Dairy,2,1.02,2.04
INV00345,2024-10-04 19:00:00,K0380,Cairo,Pasta,Grocery,3,1.76,5.28
INV00345,2024-10-04 19:00:00,K0380,Cairo,Sugar,Grocery,1,1.45,1.45
INV00345,2024-10-04 19:00:00,K0380,Cairo,Tomato Sauce,Grocery,1,2.07,2.07
INV00346,2024-10-05 16:00:00,K0099,Riyadh,Baby Wipes,Baby,2,4.37,8.74
INV00346,2024-10-05 16:00:00,K0099,Riyadh,Bread,Bakery,3,1.24,3.72
INV00346,2024-10-05 16:00:00,K0099,Riyadh,Butter,Dairy,2,2.45,4.9
INV00346,2024-10-05 16:00:00,K0099,Riyadh,Dates,Produce,2,5.46,10.92
INV00346,2024-10-05 16:00:00,K0099,Riyadh,Tomato Sauce,Grocery,2,2.37,4.74
INV00347,2024-06-11 18:00:00,K0117,Casablanca,Pasta,Grocery,3,1.65,4.95
INV00347,2024-06-11 18:00:00,K0117,Casablanca,Tomato Sauce,Grocery,1,2.38,2.38
INV00348,2024-12-30 16:00:00,K0360,Cairo,Coffee,Beverages,3,5.75,17.25
INV00348,2024-12-30 16:00:00,K0360,Cairo,Dates,Produce,2,4.82,9.64
INV00348,2024-12-30 16:00:00,K0360,Cairo,Sugar,Grocery,1,1.37,1.37
INV00348,2024-12-30 16:00:00,K0360,Cairo,Tea,Beverages,1,3.6,3.6
INV00348,2024-12-30 16:00:00,K0360,Cairo,Water,Beverages,3,0.76,2.28
INV00349,2024-04-15 21:00:00,K0330,Casablanca,Coffee,Beverages,3,5.93,17.79
INV00349,2024-04-15 21:00:00,K0330,Casablanca,Dates,Produce,3,5.01,15.03
INV00349,2024-04-15 21:00:00,K0330,Casablanca,Pasta,Grocery,3,1.93,5.79
INV00349,2024-04-15 21:00:00,K0330,Casablanca,Rice,Grocery,3,2.26,6.78
INV00349,2024-04-15 21:00:00,K0330,Casablanca,Sugar,Grocery,3,1.53,4.59
INV00349,2024-04-15 21:00:00,K0330,Casablanca,Tomato Sauce,Grocery,3,2.27,6.81
INV00350,2024-02-28 17:00:00,K0375,Riyadh,Rice,Grocery,3,2.56,7.68
INV00350,2024-02-28 17:00:00,K0375,Riyadh,Yogurt,Dairy,2,1.72,3.44
INV00351,2024-10-04 17:00:00,K0366,Cairo,Apples,Produce,2,2.6,5.2
INV00351,2024-10-04 17:00:00,K0366,Cairo,Cheese,Dairy,1,4.26,4.26
INV00351,2024-10-04 17:00:00,K0366,Cairo,Chicken,Meat,1,9.32,9.32
INV00351,2024-10-04 17:00:00,K0366,Cairo,Milk,Dairy,3,1.2,3.6
INV00351,2024-10-04 17:00:00,K0366,Cairo,Yogurt,Dairy,1,1.74,1.74
INV00352,2024-06-25 12:00:00,K0026,Riyadh,Chicken,Meat,1,7.82,7.82
INV00352,2024-06-25 12:00:00,K0026,Riyadh,Milk,Dairy,2,1.17,2.34
INV00353,2024-06-30 19:00:00,K0065,Riyadh,Bread,Bakery,2,1.18,2.36
INV00353,2024-06-30 19:00:00,K0065,Riyadh,Butter,Dairy,3,2.65,7.95
INV00353,2024-06-30 19:00:00,K0065,Riyadh,Water,Beverages,1,0.77,0.77
INV00354,2024-01-18 08:00:00,K0034,Cairo,Milk,Dairy,3,1.15,3.45
INV00354,2024-01-18 08:00:00,K0034,Cairo,Water,Beverages,3,0.81,2.43
INV00355,2024-01-18 15:00:00,K0292,Casablanca,Apples,Produce,2,3.01,6.02
INV00355,2024-01-18 15:00:00,K0292,Casablanca,Chicken,Meat,3,8.09,24.27
INV00355,2024-01-18 15:00:00,K0292,Casablanca,Dates,Produce,2,4.69,9.38
INV00355,2024-01-18 15:00:00,K0292,Casablanca,Tea,Beverages,3,3.22,9.66
INV00356,2024-01-26 15:00:00,K0359,Casablanca,Cheese,Dairy,1,3.82,3.82
INV00356,2024-01-26 15:00:00,K0359,Casablanca,Chicken,Meat,3,8.94,26.82
INV00356,2024-01-26 15:00:00,K0359,Casablanca,Coffee,Beverages,3,5.89,17.67
INV00356,2024-01-26 15:00:00,K0359,Casablanca,Sugar,Grocery,1,1.42,1.42
INV00356,2024-01-26 15:00:00,K0359,Casablanca,Tomato Sauce,Grocery,2,2.2,4.4
INV00357,2024-07-19 17:00:00,K0211,Riyadh,Dates,Produce,1,5.13,5.13
INV00357,2024-07-19 17:00:00,K0211,Riyadh,Milk,Dairy,1,0.99,0.99
INV00357,2024-07-19 17:00:00,K0211,Riyadh,Olive Oil,Grocery,2,8.1,16.2
INV00358,2024-08-02 20:00:00,K0101,Riyadh,Baby Wipes,Baby,1,4.35,4.35
INV00358,2024-08-02 20:00:00,K0101,Riyadh,Chicken,Meat,3,7.79,23.37
INV00358,2024-08-02 20:00:00,K0101,Riyadh,Dates,Produce,3,4.84,14.52
INV00358,2024-08-02 20:00:00,K0101,Riyadh,Diapers,Baby,2,11.66,23.32
INV00358,2024-08-02 20:00:00,K0101,Riyadh,Rice,Grocery,1,2.27,2.27
INV00358,2024-08-02 20:00:00,K0101,Riyadh,Tea,Beverages,2,3.62,7.24
INV00359,2024-08-01 20:00:00,K0310,Amman,Apples,Produce,2,2.98,5.96
INV00359,2024-08-01 20:00:00,K0310,Amman,Bread,Bakery,1,1.27,1.27
INV00359,2024-08-01 20:00:00,K0310,Amman,Butter,Dairy,2,2.7,5.4
INV00359,2024-08-01 20:00:00,K0310,Amman,Coffee,Beverages,1,5.67,5.67
INV00359,2024-08-01 20:00:00,K0310,Amman,Sugar,Grocery,1,1.43,1.43
INV00359,2024-08-01 20:00:00,K0310,Amman,Tea,Beverages,3,3.65,10.95
INV00359,2024-08-01 20:00:00,K0310,Amman,Water,Beverages,2,0.72,1.44
INV00360,2024-01-10 11:00:00,K0097,Cairo,Bread,Bakery,2,1.19,2.38
INV00360,2024-01-10 11:00:00,K0097,Cairo,Pasta,Grocery,1,1.67,1.67
INV00360,2024-01-10 11:00:00,K0097,Cairo,Tea,Beverages,1,3.17,3.17
INV00360,2024-01-10 11:00:00,K0097,Cairo,Water,Beverages,2,0.83,1.66
INV00361,2024-09-04 20:00:00,K0358,Cairo,Baby Wipes,Baby,2,4.63,9.26
INV00361,2024-09-04 20:00:00,K0358,Cairo,Bread,Bakery,2,1.18,2.36
INV00361,2024-09-04 20:00:00,K0358,Cairo,Butter,Dairy,1,2.63,2.63
INV00361,2024-09-04 20:00:00,K0358,Cairo,Diapers,Baby,1,12.69,12.69
INV00362,2024-10-28 09:00:00,K0114,Cairo,Baby Wipes,Baby,1,4.64,4.64
INV00362,2024-10-28 09:00:00,K0114,Cairo,Diapers,Baby,2,12.4,24.8
INV00362,2024-10-28 09:00:00,K0114,Cairo,Olive Oil,Grocery,2,7.71,15.42
INV00362,2024-10-28 09:00:00,K0114,Cairo,Pasta,Grocery,1,1.85,1.85
INV00362,2024-10-28 09:00:00,K0114,Cairo,Tomato Sauce,Grocery,2,1.99,3.98
INV00362,2024-10-28 09:00:00,K0114,Cairo,Water,Beverages,3,0.81,2.43
INV00363,2024-03-23 21:00:00,K0036,Casablanca,Chicken,Meat,2,8.68,17.36
INV00363,2024-03-23 21:00:00,K0036,Casablanca,Rice,Grocery,3,2.44,7.32
INV00363,2024-03-23 21:00:00,K0036,Casablanca,Water,Beverages,3,0.73,2.19
INV00364,2024-04-21 11:00:00,K0289,Cairo,Pasta,Grocery,2,1.86,3.72
INV00364,2024-04-21 11:00:00,K0289,Cairo,Tomato Sauce,Grocery,2,2.07,4.14
INV00365,2024-05-03 17:00:00,K0159,Cairo,Tomato Sauce,Grocery,1,2.2,2.2
INV00366,2024-02-03 20:00:00,K0261,Cairo,Cheese,Dairy,3,3.92,11.76
INV00366,2024-02-03 20:00:00,K0261,Cairo,Chicken,Meat,1,8.07,8.07
INV00366,2024-02-03 20:00:00,K0261,Cairo,Milk,Dairy,3,1.13,3.39
INV00366,2024-02-03 20:00:00,K0261,Cairo,Rice,Grocery,3,2.58,7.74
INV00367,2024-07-19 09:00:00,K0001,Amman,Butter,Dairy,2,2.29,4.58
INV00367,2024-07-19 09:00:00,K0001,Amman,Chicken,Meat,1,7.93,7.93
INV00367,2024-07-19 09:00:00,K0001,Amman,Milk,Dairy,2,1.2,2.4
INV00367,2024-07-19 09:00:00,K0001,Amman,Rice,Grocery,3,2.53,7.59
INV00367,2024-07-19 09:00:00,K0001,Amman,Tomato Sauce,Grocery,1,2.12,2.12
INV00368,2024-04-16 19:00:00,K0277,Casablanca,Rice,Grocery,3,2.63,7.89
INV00368,2024-04-16 19:00:00,K0277,Casablanca,Water,Beverages,3,0.84,2.52
INV00369,2024-07-19 17:00:00,K0290,Casablanca,Bread,Bakery,1,1.31,1.31
INV00369,2024-07-19 17:00:00,K0290,Casablanca,Butter,Dairy,2,2.62,5.24
INV00369,2024-07-19 17:00:00,K0290,Casablanca,Chicken,Meat,2,7.81,15.62
INV00369,2024-07-19 17:00:00,K0290,Casablanca,Coffee,Beverages,3,6.0,18.0
INV00369,2024-07-19 17:00:00,K0290,Casablanca,Dates,Produce,3,5.37,16.11
INV00369,2024-07-19 17:00:00,K0290,Casablanca,Milk,Dairy,1,1.1,1.1
INV00369,2024-07-19 17:00:00,K0290,Casablanca,Sugar,Grocery,1,1.38,1.38
INV00369,2024-07-19 17:00:00,K0290,Casablanca,Tea,Beverages,3,3.61,10.83
INV00370,2024-02-13 14:00:00,K0217,Casablanca,Coffee,Beverages,2,6.19,12.38
INV00370,2024-02-13 14:00:00,K0217,Casablanca,Rice,Grocery,1,2.21,2.21
INV00370,2024-02-13 14:00:00,K0217,Casablanca,Sugar,Grocery,2,1.47,2.94
INV00370,2024-02-13 14:00:00,K0217,Casablanca,Tea,Beverages,3,3.55,10.65
INV00370,2024-02-13 14:00:00,K0217,Casablanca,Water,Beverages,1,0.72,0.72
INV00370,2024-02-13 14:00:00,K0217,Casablanca,Yogurt,Dairy,3,1.92,5.76
INV00371,2024-05-17 13:00:00,K0030,Riyadh,Coffee,Beverages,2,5.73,11.46
INV00372,2024-03-22 11:00:00,K0393,Amman,Milk,Dairy,1,1.04,1.04
INV00372,2024-03-22 11:00:00,K0393,Amman,Pasta,Grocery,2,1.94,3.88
INV00372,2024-03-22 11:00:00,K0393,Amman,Tomato Sauce,Grocery,3,2.26,6.78
INV00372,2024-03-22 11:00:00,K0393,Amman,Yogurt,Dairy,2,1.91,3.82
INV00373,2024-02-28 17:00:00,K0168,Cairo,Bread,Bakery,1,1.25,1.25
INV00374,2024-01-16 16:00:00,K0212,Casablanca,Water,Beverages,2,0.75,1.5
INV00375,2024-11-10 19:00:00,K0135,Casablanca,Coffee,Beverages,1,5.6,5.6
INV00375,2024-11-10 19:00:00,K0135,Casablanca,Sugar,Grocery,3,1.38,4.14
INV00376,2024-04-01 18:00:00,K0266,Casablanca,Apples,Produce,1,2.82,2.82
INV00377,2024-11-20 14:00:00,K0281,Cairo,Butter,Dairy,3,2.34,7.02
INV00377,2024-11-20 14:00:00,K0281,Cairo,Rice,Grocery,2,2.61,5.22
INV00377,2024-11-20 14:00:00,K0281,Cairo,Tea,Beverages,1,3.62,3.62
INV00377,2024-11-20 14:00:00,K0281,Cairo,Tomato Sauce,Grocery,3,2.37,7.11
INV00378,2024-12-28 09:00:00,K0139,Riyadh,Bread,Bakery,2,1.14,2.28
INV00378,2024-12-28 09:00:00,K0139,Riyadh,Water,Beverages,3,0.79,2.37
INV00379,2024-08-30 08:00:00,K0049,Riyadh,Milk,Dairy,2,1.03,2.06
INV00379,2024-08-30 08:00:00,K0049,Riyadh,Rice,Grocery,3,2.35,7.05
INV00379,2024-08-30 08:00:00,K0049,Riyadh,Tomato Sauce,Grocery,2,2.09,4.18
INV00379,2024-08-30 08:00:00,K0049,Riyadh,Water,Beverages,2,0.83,1.66
INV00380,2024-04-21 08:00:00,K0186,Casablanca,Baby Wipes,Baby,2,4.15,8.3
INV00380,2024-04-21 08:00:00,K0186,Casablanca,Coffee,Beverages,1,5.88,5.88
INV00380,2024-04-21 08:00:00,K0186,Casablanca,Diapers,Baby,2,12.64,25.28
INV00380,2024-04-21 08:00:00,K0186,Casablanca,Pasta,Grocery,1,1.93,1.93
INV00380,2024-04-21 08:00:00,K0186,Casablanca,Yogurt,Dairy,1,1.95,1.95
INV00381,2024-03-28 20:00:00,K0103,Riyadh,Apples,Produce,2,2.64,5.28
INV00382,2024-02-21 12:00:00,K0171,Cairo,Yogurt,Dairy,3,1.72,5.16
INV00383,2024-08-13 19:00:00,K0139,Casablanca,Bread,Bakery,3,1.11,3.33
INV00383,2024-08-13 19:00:00,K0139,Casablanca,Cheese,Dairy,1,4.11,4.11
INV00383,2024-08-13 19:00:00,K0139,Casablanca,Milk,Dairy,1,1.07,1.07
INV00383,2024-08-13 19:00:00,K0139,Casablanca,Olive Oil,Grocery,1,7.18,7.18
INV00384,2024-12-13 10:00:00,K0033,Cairo,Bread,Bakery,1,1.13,1.13
INV00384,2024-12-13 10:00:00,K0033,Cairo,Milk,Dairy,3,1.15,3.45
INV00384,2024-12-13 10:00:00,K0033,Cairo,Rice,Grocery,2,2.63,5.26
INV00385,2024-11-22 09:00:00,K0075,Amman,Bread,Bakery,1,1.08,1.08
INV00385,2024-11-22 09:00:00,K0075,Amman,Chicken,Meat,3,9.14,27.42
INV00385,2024-11-22 09:00:00,K0075,Amman,Milk,Dairy,1,1.16,1.16
INV00385,2024-11-22 09:00:00,K0075,Amman,Yogurt,Dairy,2,1.96,3.92
INV00386,2024-11-07 11:00:00,K0138,Casablanca,Chicken,Meat,3,7.97,23.91
INV00386,2024-11-07 11:00:00,K0138,Casablanca,Milk,Dairy,2,1.17,2.34
INV00387,2024-05-03 21:00:00,K0325,Cairo,Bread,Bakery,3,1.18,3.54
INV00387,2024-05-03 21:00:00,K0325,Cairo,Butter,Dairy,1,2.73,2.73
INV00387,2024-05-03 21:00:00,K0325,Cairo,Chicken,Meat,1,7.9,7.9
INV00387,2024-05-03 21:00:00,K0325,Cairo,Coffee,Beverages,3,6.5,19.5
INV00387,2024-05-03 21:00:00,K0325,Cairo,Rice,Grocery,2,2.33,4.66
INV00388,2024-09-21 15:00:00,K0084,Casablanca,Butter,Dairy,3,2.45,7.35
INV00388,2024-09-21 15:00:00,K0084,Casablanca,Pasta,Grocery,2,1.64,3.28
INV00388,2024-09-21 15:00:00,K0084,Casablanca,Tomato Sauce,Grocery,1,2.39,2.39
INV00388,2024-09-21 15:00:00,K0084,Casablanca,Water,Beverages,3,0.84,2.52
INV00389,2024-09-18 21:00:00,K0133,Riyadh,Apples,Produce,1,2.78,2.78
INV00389,2024-09-18 21:00:00,K0133,Riyadh,Cheese,Dairy,1,3.86,3.86
INV00389,2024-09-18 21:00:00,K0133,Riyadh,Tea,Beverages,3,3.37,10.11
INV00390,2024-12-22 13:00:00,K0268,Cairo,Bread,Bakery,1,1.26,1.26
INV00390,2024-12-22 13:00:00,K0268,Cairo,Butter,Dairy,1,2.62,2.62
INV00390,2024-12-22 13:00:00,K0268,Cairo,Coffee,Beverages,1,5.83,5.83
INV00390,2024-12-22 13:00:00,K0268,Cairo,Dates,Produce,3,5.47,16.41
INV00390,2024-12-22 13:00:00,K0268,Cairo,Diapers,Baby,3,11.91,35.73
INV00390,2024-12-22 13:00:00,K0268,Cairo,Milk,Dairy,1,1.03,1.03
INV00391,2024-02-22 17:00:00,K0260,Casablanca,Water,Beverages,3,0.75,2.25
INV00391,2024-02-22 17:00:00,K0260,Casablanca,Yogurt,Dairy,3,2.08,6.24
INV00392,2024-04-24 11:00:00,K0049,Casablanca,Bread,Bakery,1,1.09,1.09
INV00392,2024-04-24 11:00:00,K0049,Casablanca,Butter,Dairy,1,2.75,2.75
INV00392,2024-04-24 11:00:00,K0049,Casablanca,Chicken,Meat,3,9.02,27.06
INV00392,2024-04-24 11:00:00,K0049,Casablanca,Milk,Dairy,1,1.06,1.06
INV00392,2024-04-24 11:00:00,K0049,Casablanca,Pasta,Grocery,3,1.65,4.95
INV00392,2024-04-24 11:00:00,K0049,Casablanca,Tomato Sauce,Grocery,2,2.15,4.3
INV00393,2024-02-18 20:00:00,K0282,Amman,Bread,Bakery,3,1.23,3.69
INV00393,2024-02-18 20:00:00,K0282,Amman,Butter,Dairy,2,2.39,4.78
INV00393,2024-02-18 20:00:00,K0282,Amman,Chicken,Meat,2,8.41,16.82
INV00393,2024-02-18 20:00:00,K0282,Amman,Rice,Grocery,3,2.47,7.41
INV00393,2024-02-18 20:00:00,K0282,Amman,Water,Beverages,3,0.75,2.25
INV00394,2024-06-12 13:00:00,K0166,Riyadh,Water,Beverages,3,0.81,2.43
INV00395,2024-10-23 18:00:00,K0034,Casablanca,Butter,Dairy,3,2.56,7.68
INV00395,2024-10-23 18:00:00,K0034,Casablanca,Rice,Grocery,3,2.43,7.29
INV00396,2024-03-30 13:00:00,K0319,Amman,Apples,Produce,3,2.57,7.71
INV00396,2024-03-30 13:00:00,K0319,Amman,Bread,Bakery,3,1.16,3.48
INV00396,2024-03-30 13:00:00,K0319,Amman,Butter,Dairy,3,2.67,8.01
INV00396,2024-03-30 13:00:00,K0319,Amman,Cheese,Dairy,3,3.63,10.89
INV00396,2024-03-30 13:00:00,K0319,Amman,Pasta,Grocery,2,1.93,3.86
INV00396,2024-03-30 13:00:00,K0319,Amman,Tomato Sauce,Grocery,2,2.14,4.28
INV00397,2024-05-18 18:00:00,K0143,Casablanca,Baby Wipes,Baby,1,4.59,4.59
INV00397,2024-05-18 18:00:00,K0143,Casablanca,Bread,Bakery,1,1.23,1.23
INV00397,2024-05-18 18:00:00,K0143,Casablanca,Tea,Beverages,1,3.36,3.36
INV00398,2024-03-07 20:00:00,K0195,Casablanca,Apples,Produce,2,2.64,5.28
INV00398,2024-03-07 20:00:00,K0195,Casablanca,Dates,Produce,3,5.06,15.18
INV00398,2024-03-07 20:00:00,K0195,Casablanca,Tea,Beverages,2,3.3,6.6
INV00398,2024-03-07 20:00:00,K0195,Casablanca,Water,Beverages,1,0.83,0.83
INV00398,2024-03-07 20:00:00,K0195,Casablanca,Yogurt,Dairy,1,1.73,1.73
INV00399,2024-04-28 20:00:00,K0114,Casablanca,Butter,Dairy,1,2.53,2.53
INV00399,2024-04-28 20:00:00,K0114,Casablanca,Cheese,Dairy,1,3.75,3.75
INV00399,2024-04-28 20:00:00,K0114,Casablanca,Rice,Grocery,3,2.29,6.87
INV00400,2024-04-12 12:00:00,K0089,Cairo,Milk,Dairy,1,1.17,1.17
INV00400,2024-04-12 12:00:00,K0089,Cairo,Sugar,Grocery,1,1.63,1.63
INV00401,2024-01-23 13:00:00,K0279,Cairo,Baby Wipes,Baby,1,4.74,4.74
INV00401,2024-01-23 13:00:00,K0279,Cairo,Diapers,Baby,2,12.88,25.76
INV00401,2024-01-23 13:00:00,K0279,Cairo,Milk,Dairy,2,1.19,2.38
INV00401,2024-01-23 13:00:00,K0279,Cairo,Rice,Grocery,3,2.46,7.38
INV00401,2024-01-23 13:00:00,K0279,Cairo,Water,Beverages,1,0.73,0.73
INV00402,2024-11-23 08:00:00,K0167,Riyadh,Chicken,Meat,3,7.9,23.7
INV00402,2024-11-23 08:00:00,K0167,Riyadh,Pasta,Grocery,2,1.91,3.82
INV00402,2024-11-23 08:00:00,K0167,Riyadh,Tomato Sauce,Grocery,1,2.02,2.02
INV00402,2024-11-23 08:00:00,K0167,Riyadh,Water,Beverages,2,0.75,1.5
INV00403,2024-08-12 09:00:00,K0215,Casablanca,Baby Wipes,Baby,1,4.73,4.73
INV00403,2024-08-12 09:00:00,K0215,Casablanca,Butter,Dairy,3,2.57,7.71
INV00403,2024-08-12 09:00:00,K0215,Casablanca,Coffee,Beverages,2,5.91,11.82
INV00403,2024-08-12 09:00:00,K0215,Casablanca,Olive Oil,Grocery,1,7.07,7.07
INV00403,2024-08-12 09:00:00,K0215,Casablanca,Tea,Beverages,1,3.74,3.74
INV00404,2024-12-21 08:00:00,K0357,Casablanca,Bread,Bakery,3,1.09,3.27
INV00404,2024-12-21 08:00:00,K0357,Casablanca,Butter,Dairy,2,2.63,5.26
INV00404,2024-12-21 08:00:00,K0357,Casablanca,Coffee,Beverages,3,6.24,18.72
INV00404,2024-12-21 08:00:00,K0357,Casablanca,Pasta,Grocery,1,1.93,1.93
INV00404,2024-12-21 08:00:00,K0357,Casablanca,Rice,Grocery,1,2.53,2.53
INV00404,2024-12-21 08:00:00,K0357,Casablanca,Sugar,Grocery,2,1.57,3.14
INV00404,2024-12-21 08:00:00,K0357,Casablanca,Tomato Sauce,Grocery,3,2.41,7.23
INV00405,2024-08-17 13:00:00,K0344,Cairo,Apples,Produce,3,2.76,8.28
INV00405,2024-08-17 13:00:00,K0344,Cairo,Coffee,Beverages,1,5.43,5.43
INV00405,2024-08-17 13:00:00,K0344,Cairo,Milk,Dairy,1,1.17,1.17
INV00405,2024-08-17 13:00:00,K0344,Cairo,Olive Oil,Grocery,1,7.93,7.93
INV00405,2024-08-17 13:00:00,K0344,Cairo,Pasta,Grocery,2,1.66,3.32
INV00405,2024-08-17 13:00:00,K0344,Cairo,Sugar,Grocery,2,1.36,2.72
INV00405,2024-08-17 13:00:00,K0344,Cairo,Tomato Sauce,Grocery,1,2.13,2.13
INV00406,2024-03-08 12:00:00,K0118,Cairo,Apples,Produce,1,2.99,2.99
INV00406,2024-03-08 12:00:00,K0118,Cairo,Bread,Bakery,3,1.19,3.57
INV00406,2024-03-08 12:00:00,K0118,Cairo,Butter,Dairy,1,2.28,2.28
INV00406,2024-03-08 12:00:00,K0118,Cairo,Water,Beverages,2,0.86,1.72
INV00406,2024-03-08 12:00:00,K0118,Cairo,Yogurt,Dairy,2,2.02,4.04
INV00407,2024-01-10 17:00:00,K0176,Amman,Butter,Dairy,1,2.62,2.62
INV00407,2024-01-10 17:00:00,K0176,Amman,Dates,Produce,3,5.33,15.99
INV00407,2024-01-10 17:00:00,K0176,Amman,Tea,Beverages,3,3.17,9.51
INV00408,2024-03-14 09:00:00,K0135,Riyadh,Bread,Bakery,3,1.11,3.33
INV00408,2024-03-14 09:00:00,K0135,Riyadh,Butter,Dairy,1,2.26,2.26
INV00408,2024-03-14 09:00:00,K0135,Riyadh,Chicken,Meat,1,8.02,8.02
INV00408,2024-03-14 09:00:00,K0135,Riyadh,Pasta,Grocery,3,1.77,5.31
INV00408,2024-03-14 09:00:00,K0135,Riyadh,Rice,Grocery,1,2.22,2.22
INV00408,2024-03-14 09:00:00,K0135,Riyadh,Yogurt,Dairy,2,1.73,3.46
INV00409,2024-04-25 13:00:00,K0276,Riyadh,Bread,Bakery,2,1.16,2.32
INV00410,2024-10-10 09:00:00,K0238,Amman,Bread,Bakery,3,1.31,3.93
INV00410,2024-10-10 09:00:00,K0238,Amman,Butter,Dairy,3,2.3,6.9
INV00410,2024-10-10 09:00:00,K0238,Amman,Rice,Grocery,1,2.45,2.45
INV00410,2024-10-10 09:00:00,K0238,Amman,Tomato Sauce,Grocery,3,2.12,6.36
INV00410,2024-10-10 09:00:00,K0238,Amman,Water,Beverages,2,0.85,1.7
INV00411,2024-08-18 14:00:00,K0188,Amman,Bread,Bakery,1,1.18,1.18
INV00411,2024-08-18 14:00:00,K0188,Amman,Chicken,Meat,1,7.89,7.89
INV00411,2024-08-18 14:00:00,K0188,Amman,Dates,Produce,3,4.91,14.73
INV00411,2024-08-18 14:00:00,K0188,Amman,Milk,Dairy,2,1.07,2.14
INV00411,2024-08-18 14:00:00,K0188,Amman,Rice,Grocery,1,2.37,2.37
INV00411,2024-08-18 14:00:00,K0188,Amman,Yogurt,Dairy,3,1.74,5.22
INV00412,2024-10-03 19:00:00,K0302,Cairo,Butter,Dairy,1,2.71,2.71
INV00412,2024-10-03 19:00:00,K0302,Cairo,Cheese,Dairy,3,3.63,10.89
INV00413,2024-04-22 08:00:00,K0240,Amman,Butter,Dairy,2,2.49,4.98
INV00413,2024-04-22 08:00:00,K0240,Amman,Coffee,Beverages,3,5.62,16.86
INV00413,2024-04-22 08:00:00,K0240,Amman,Dates,Produce,1,4.87,4.87
INV00413,2024-04-22 08:00:00,K0240,Amman,Milk,Dairy,3,1.2,3.6
INV00413,2024-04-22 08:00:00,K0240,Amman,Rice,Grocery,3,2.41,7.23
